confidence,name_sim,raw_sim,cp_id,oss_id,acreage,year_cp,year_oss,cp_name,oss_name,cp_raw,oss_raw
92.85714285714286,100.0,85.7,II_14_5038,7533,400.0,1731,1731,Richard Brooks,Richard Brooks Jr,"RICHARD BROOKS, JUNR., 400
acs. {N. L.), Hanover Co; en both
sides of Dirty Sw; adj. Mr. George
Alves; 25 Aug. 1731, p. 219. 40 Shill.",400a on both sides Dirty Swamp adj George Alves
92.74809160305344,100.0,85.5,II_12_3490,7414,400.0,1725,1725,Jeremiah Dumas,Jeremiah Dumas,"JEREMIAH DUMAS, -400 acs. (N.
L.), Hanover Co; on S. side the Little
Riv., & on both sides of Hickory Bear
Cr; adj. his own; & Benjamin Broun’s
land; 24 Mar. 1725, p. 471. 40 Shill.","400a on the S side the Little River, both sides Hickory Bear Creek adj his own line"
92.73504273504273,100.0,85.5,II_14_5351,7561,400.0,1732,1732,John Cosby & Charles Barret (barrett),John Cosby & Charles Barret,"SAME. 400 acs. (N. L.); same Co.,
& date; page 476. On brs. of the S.
fork of Little Riv., adj. Benjamin
Brown, & Mr, Carr; on S. side the
Rockey Br. 40 Shill.",400a on the branches of the S Fork of the Little River adj Benjamin Brown & Mr carr
92.71844660194175,100.0,85.4,II_11_2586,11038,290.0,1723,1723,John Mitchell,John Mitchell Of Surry Co.,"JOHN MITCHELL, 290 acs. (N.
L.), Surry Co; on both sides of the
Reedy Br., on N,. side of Nottoway
River; adj. his own; & Benjamin Harrison’s land; 5 Sept. 1723, p. 273. 30
Shill,",290a on both sides Reedy br. N side Nottoway River in sd County
92.69662921348315,100.0,85.4,II_12_3473,11104,150.0,1725,1725,William Jones,William Jones The Son Of Robert Jones Of Surry Co.,"WILLIAM JONES, son of Robert
Jones; 150 acs, (N. L.), Surry Co; S.
side of Nottoway Riv., on the Spring
Sw; adj. Richard Norcross; 24 Mar.
1725, p, 462. 15 Shill.",150a S side Nottoway River upon the Spring Sw. Surry Co.
92.6829268292683,100.0,85.4,II_14_5047,7539,400.0,1731,1731,John Mickie,John Mickie,"JOHN MICKIE, 400 acs. (N. L.),
Hanover Co; adj. Co]. Meriwether, &
John Mickie; on both sides of Harris’
Cr; 25 Aug. 1731, p. 225. 40 Shill.",400a on both sides Harris Creek adj Col Meriwether
92.6829268292683,100.0,85.4,II_14_5219,25,1200.0,1731,1731,Charles Lewis,Charles Lewis,"CHARLES LEWIS, GENT., 1200 acs,
(N. L.). Goochland Co; on both sides
the Rivanna Riv; at mouth of Buck
Island Cr; 15 Jan. 1731, p. 374. 6
Lbs., Money,",1200a on both sides the Rivanna in Goochland County
92.66666666666666,100.0,85.3,II_11_2073,6591,400.0,1720,1720,Charles Snelson,Charles Snelson,"CHARLES SNELSON, 400 acs. (N.
L.), New Kent Co; on both sides of
Hollowing Cr; by the upper Wolf Pit,
&c; 17 Aug. 1720, p. 26. 40 Shill.",400a on both sides Hollowing Creek in New Kent
92.64705882352942,100.0,85.3,II_9_672,9200,376.0,1702,1702,James Salmon,James Salmon,"JAMES SALMON, 376 acs.. Chas.
City Co; S. side of Black Water Sw;
beg. on Jones’ Hole Sw; 28 Oct. 1702,
p. 493. Trans. of 8 pers: John Beddwick, John Curtis, Wm. Edwards,
Eliza. Corbin, Edward Freese, John
Barnes; & 20 rights more paid for to
Wm. Byrd, Esqr., Auditor.",376a Charles City/ S side of Black water Sw.
92.62295081967213,100.0,85.2,II_10_1908,10995,190.0,1718,1718,Thomas Avent,Thomas Avent Of Surry County,"THOMAS AVENT, 190 acs. (N. L.);
Surry Co; on NE side of the Three
Creeks; 14 July 1718, p. 405. 20 Shill.",190a NE side three Creeks Surry County
92.62295081967213,100.0,85.2,II_13_4178,10406,1000.0,1728,1728,Andrew Harrison,Andrew Harrison Of Spotsco,"ANDREW HARRISON, 1000 acs.
(N. L.), Spotsyl. Co., in St. George’s
Par; on brs. of the Wysell, alias Terry’s,
Run; adj. Capt. Clowder; Anthony
Gholston; George Dowdy; & Mr.
Thomas Chew; 28 Sept. 1728, p. 325.",1000a on brs. of Wysell alias Terrys Run
92.5925925925926,100.0,85.2,II_12_3232,6712,1200.0,1725,1725,Alexander Cocke,Alexander Cocke,"ALEXANDER COCKE, 1200 acs.
(N. L.), Hanover Co; on both sides of
Beaverdam Cr; adj, Robert Netherland;
17 Aug. 1725, p. 325. 6 Lbs. Money.",1200a on both sides Beaverdam Creek
92.5925925925926,100.0,85.2,II_12_3264,6688,400.0,1725,1725,John Leigh,John Leigh,"SAME. 400 acs. (N. L.); same Co.,
& date; page 346. On both sides the
Beverdam & Contrary forks of Taylor’s
Creek, &c. 40 Shill.",400a on the N side of Taylor's Creek and both sides of the Beverdam fork
92.57425742574257,100.0,85.1,II_12_3112,7429,1000.0,1725,1725,William Winston,William Winston,"WILLIAM WINSTON, 1000 acs.
(N. L.), Hanover Co; on both sides
the N. fork of Elk Cr., & the main
(Br.) of Sedgey Cr; adj. Ambrose
Joshua Smith; 17 Aug. 1725, p. 244.
5 Lbs., Money,",1000a on both sides the N fork of Elk Creek & the main of Sedgey Creeks
92.53731343283582,100.0,85.1,II_13_4427,10433,3000.0,1730,1730,George Nicholas,Dr George Nicholas Of Williamsburgh Gent.,"GEORGE NICHOLAS, GENT., of
Williamsburgh; 3000 acs. (N. L.),
Spotsyl, Co., in St, George’s Par; on
line of Mr. Harry Beverley; on N. side
the Northanna (Riv.); on N. side of
the S. fork of Plentiful River; 7 Apr.
1730, p. 432. 15 Lbs., Money.",3000a on the back lines of Mr Harry Beverley on the N side the Northanna in St George parish
92.52873563218391,100.0,85.1,II_11_2117,10312,2000.0,1720,1720,John Robinson,John Robinson Of Middlesex County Gent,"JOHN ROBINSON, GENT., of Middlesex Co; 2000 acs. (N. L.), King
Wm, Co; on S. side of the Middle
river; adj. his own & land of Larkin
Chew; on SE side of Pike Run; on
Capt. Chew’s line; cor. of Capt. Thomas
Pettit; on NE side of Poppey river or
run; 2 Nov. 1720, p. 48. 10 Lbs.
Money,",2000a on the S side of the Middle river in King William Co.
92.5,100.0,85.0,II_10_1270,10278,740.0,1714,1714,Rice Williams & John Downer,Rice Williams & John Downer,"RICE WILLIAMS & JOHN
DOWNER, 740 acs. (N. L.), in a fork
of Mattapony Riv., about 12 mi. above
the Inhabitants in K. & Q. Co; beg. at
Madison’s & Pigg’s cor: by S. side of
the main run; 16 Dec. 1714, p. 213.
Imp. of 15 pers: Joseph Grigory, Jos.
Arch, Walter Williams, Wm. Mattock,
Thos. Essex, Richd. Care. Reynard
Mackdaniel, Wm. Ingram, Sarah Howard. Henry Loyde, James Risque, Jane
Clements, Jno, Moore, Thomas Curtis,
Augustine Schoolcroft.",740a in a fork of Mattapony River about 12 miles above
92.5,100.0,85.0,II_12_2897,11085,300.0,1724,1724,William Lee,William Lee Of Surry County,"WILLIAM LEE, 300 acs. (N. L.),
Surry Co; S. side of Nottoway River, &
on both sides of the gr. branch of Hunting Quarter Sw; adj. Capt. Henry
Harrison’s land; 9 July 1724, p. 103.
30 Shill.",300a S side Nottoway River and on both sides of the Great branch of the Hunting Quarter Swamp in sd Co.
92.5,100.0,85.0,II_13_4376,11162,80.0,1729,1729,Samuel Tatum,Samuel Tatum Junr Of Surry County,"SAMUEL TATUM, JUNR., 80 acs.
(N. L.), Surry Co; S. side the main
Blackwater Sw; on N. side the Mill
Swamp, in. line of Capt. John Simmons;
27 Sept. 1729, p. 414. 10 Shill.",80a on S side Main Blackwater Swamp in sd County
92.5,100.0,85.0,II_14_5249,39,400.0,1732,1732,Thomas Carr,Thomas Carr Of Caroline Co. Gent.,"THOMAS CARR, GENT., of Caroline Co; 400 acs. (N. L.), in Hanover
Co; on back of the Chestnut Mts., adj.
his own land; 11 Apr. 1732, p. 401.
40 Shill,",400a Hanover Co. on The back of Chestnut Mountains
92.42424242424242,100.0,84.8,II_12_2935,6105,1200.0,1724,1724,Edward Curd,Edward Curd,"EDWARD CURD, 1200 acs. (N.
L.), Henrico Co; on Castle branch; adj.
Cock’s line; 22 Feb. 1724, p. 130. 6
Lbs. Money.",1200a Henrico/Castle Br
92.42424242424242,100.0,84.8,II_13_3848,9702,285.0,1727,1727,John White,John White Of Isle Of Wight Co.,"JOHN WHITE, 285 acs, (N. L.),
Is. of Wight Co; on N. side of the
Flatt Swamp; 16 June 1727, p, 128.
30 Shill.",285a Isle of Wight Co. N side the Flatt Sw.
92.42424242424242,100.0,84.8,II_13_4238,6176,1050.0,1728,1728,Phillip Webber,Phillip Webber,"PHILLIP WEBBER, 1050 acs. (N.
L.), Henrico Co; N. side of James Riv.,
on brs. of Tuckaho Cr; adj. Gilly
Grumarrin’s land, on W. side of said
Creek; 28 Sept. 1728, p. 357. 5 Lbs.,
5 Shill.",1050a -/brs of Tuckaho Ck
92.3913043478261,100.0,84.8,II_9_681,9448,379.0,1702,1702,Henry Hart,Henry Hart,"HENRY HART, 379 acs., Is. of
Wight Co; S. side of the main Black
Water; beg. on N. side of Seacock Sw;
adj. Edward Boykin; 28 Oct. 1702, p.
500. Trans. of 8 pers: Peter Platt,
Mary Pledwell, Joseph Hoult, Francis
Ward, Thomas James, Wm. Clay, Mary
Sweatman, Henry Sanders.",379a Isle of Wight County on S side the Main Black Water
92.37288135593221,100.0,84.7,II_9_368,10737,115.0,1700,1700,Benjamin Harrison,Benjamin Harrison,"BENJAMIN HARRISON,  ESQR.,
115 acs., Surry Co., in the upper Parish;
24 Apr. 1700, p. 259. Adj, William
Lewcost; land of William Carpenter,
dec’d; & his own land. Imp. of 3
pers.* Noe: 3 rights paid for to William Byrd, Esqr., Auditor.",115a in Surry County in the upper parish
92.37288135593221,100.0,84.7,II_14_5146,7543,419.0,1731,1731,John Henson,John Henson,"JOHN HENSON, 419 acs. -(N. L.),
Hanover Co; adj. Jeremiah Dumas, on
the S, fork of Rockey Br; to N. fork
of Hickory Bear Cr; 17 Sept. 1731, p.
327. 45 Shill,","419a adj Jeremiah Dumas, Rockey Branch"
92.35294117647058,100.0,84.7,II_10_1838,9583,390.0,1718,1718,John Guillam,John Guillam,"JOHN GUILLAM, 390 acs. (N. L.),
Isle of Wight Co; on N. side of
Maherin Riv; 12 July 1718, p. 381. For
Services performed towards makeing the
new settlement for the Saponie Indians
at Christanna, pursuant to a treaty with
that Nation, &c; (being part of land
whereon the Saponie Indians lately
dwelt & which they surrendered in exchange for land assigned them at
Christanna); adj. Francis West.
‘WILLIAM CRUMPLER, 130 acs.
(N. L.), Isle of Wight Co; on S, side
the main Blackwater Sw; adj. Phillip
Rayford (Raiford) ; George Williamson;
& Thomas Reives; 12 July 1718, p. 382.
15 Shill.",390a on N side Maherin River in Isle of Wight County
92.3076923076923,100.0,84.6,II_9_539,9439,200.0,1701,1701,George Pearce,George Pearce,"GEORGE PEARCE, 200 acs., on S.
side of the main Blackwater; in the
low ground of Seacock Sw., 24 Oct.
1701, p. 401. Trans. of 4 pers: John
Pasco, John Duglas, Wm. Barn, Ellinor
Garner.",200a S side of the Main Blackwater in the low grounds of Seacock Swamp
92.3076923076923,100.0,84.6,II_14_5032,6759,201.0,1731,1731,John Whatley,John Whatley,"JOHN WHATLEY, 201 acs. (N.
L.), Hanover Co; on both sides the
N. fork of Beaver Dam Cr; & on N.
side of Cattail Br. of sd. creek; 25
Aug. 1731, p. 214. 20 Shill.
CAVALIERS AND PIONEERS",201a on both sides the N Fork of Beaverdam Creek
92.28571428571428,100.0,84.6,II_12_3117,6711,400.0,1725,1725,John Clement,John Clement,"JOHN CLEMENT, of King Wm.
Co; 400 acs. ¢(N, L.), Hanover Cn;
adj. lines of Alexander Snead, George.
Sims, Beniamin Brown, Myr. Charics
Snelson, James Wade, William Pulliar
& John Hill; 17 Aug, 1725, p. 246.
40 Shill.
WILLIAM HAYNES. 400 ccs. (N.
L.). Hanover -Co; joyning to Falling
Creek; & on’ Pritchett’s line; 17 Aug.
1725, p. 247. 40 Shill.",400a adj Alexander Snead George Sims Benjamin Brown Charles Snelson James Wade William Pulliam John Hill
92.22222222222223,100.0,84.4,II_14_5297,6242,400.0,1732,1732,John Johnson,John Johnson,"JOHN JOHNSON, 400 acs. (N. L.),
Goochland Co; N. side of James Riv.,
on brs. of Deep Cr, of Licking Hole
Cr., & those of the E’most main br. of
Byrd (Cr.); adj. George Southerland’s
land; crossing Duncan’s Br., to Tindal’s
land; 11 Apr. 1732, p. 439. 40 Shill.",400a N side of James Riv. on the brs. of Deep Cr. of Lickinghole
92.16867469879517,100.0,84.3,II_12_2879,11082,290.0,1724,1724,Benjamin Harrison,Benjamin Harrison Of Charles Citty County,"MAJ. BENJAMIN HARRISON,
GENT., of Chas. City Co; 290 acs. (N.
L.), Surry Co; on Harry's Sw., on N.
side of Nottoway River; 9 July 1724,
p. 94. 30 Shill.",290a upon Harry's Swamp on N side of Nottoway River
92.16867469879517,100.0,84.3,II_13_4514,6741,300.0,1728,1728,David Guin,David Guin,"SAME. 300 acs. (N. L.); same Co..
& date; page 470. Adj. lines of Broadhurst, Bumpas, Pritchet, Adam Rather.
ford, & Henry Winfree. 30 Shill.","300a adj Broadhurst, Bumpas, Pritchet & Adam Rutherford"
92.15686274509804,100.0,84.3,II_11_2695,9,1200.0,1723,1723,James Skelton,James Skelton,"JAMES SKELTON, 1200 acs. (N.
L.), Henrico Co; on N. side the S.
fork of James River; down same below
the point of a Rocky Island; & crossing
Hardwars Cr; 20 Feb. 1723, p. 338.
6 Lbs. Money.
, SAME. 400 acs. (N. L.); same Co.,
date, & page. S. side the James River;
Y% mi. below a gr. creek known by the
name of the Second Fork. 40 Shill.",1200a on the N Side the South Fork of James River in Henrico County
92.15686274509804,100.0,84.3,II_13_3720,9260,296.0,1726,1726,Richard Flewellin,Richard Flewellin Of Prince George Co.,"RICHARD FLEWELLIN, 296 acs.
(N. L.), Pr. Geo. Co; on S. side of
Warwick Swamp, adj, his old land; &
Mathew Lee’s line; crossing Butler's
Branch; 31 Oct. 1726, p. 57. 30 Shill.",296a Prince George/ on S Side of Warwick Swamp adj his old Land
92.10526315789474,100.0,84.2,II_10_1868,10989,498.0,1718,1718,Robert Wynne,Robert Wynne Of Surry Co.,"ROBERT WYNNE, 498 acs. (N.
L.), Surry Co; on S, side of Jones’ Hole
Swamp; beg. at land of Hugh Lee;
down the Tradeing Branch; to line of
Lewis Green, Senr; 12 July 1718, p.
391. 50 Shill.",498a on S side Jones Hole Swamp sd Surry County
92.10526315789474,100.0,84.2,II_11_2536,9612,300.0,1723,1723,William Richardson,William Richardson Of Isle Of Wight County,"WILLIAM RICHARDSON, 300 acs.
(N. L.), Is. of Wight Co; on both
sides of Gregory Br., on S. side of the
main Blackwater Sw; adj. William
Hollyman; Edward Boykin, Junr; & his
own land, &c; 5 Sept. 1723, p. 250.
30 Shill.",300a on both sides of Gregory Branch
92.10526315789474,100.0,84.2,II_14_5231,36,400.0,1732,1732,Thomas Goolsby,Thomas Goolsby,"THOMAS GOOLSBY, 400 acs. (N.
L.), Goochland Co; on N. side of
James Riv., the Fluvanna; on his own
land; 11 Apr, 1732, p. 389. 40 Shill.",400a on the N side the Fluvanna in Goochland County
92.10526315789474,100.0,84.2,II_14_5298,7547,400.0,1732,1732,John Smething,John Smething,"JOHN SMETHING, 400 acs. (N.
L.), Hanover Co; on both sides of Poor
& Peters’ Creeks; on both sides the
South Anna Riv; adj, Capt. Clark, &
John Bunch; 11 Apr. 1732, p. 439. 40
Shill,
iWILLIAM WOODSON, BENJAMIN WOODSON, JUNR., JOSEPH
WOODSON, JUNR., JOHN WOODSON, JUNR., & ROBERT WOODSON,
JUNR., 1500 acs. €N. L.), Goochland
Co; on brs. of Deep Cr; on Watson’s
Br; adj. Capt. Henry Anderson; Watrham (Warram) Easly; John Phelps; &
John Woodson; 11 Apr. 1732, p. 440.
7 Lbs., 10 Shill.",400a on both sides Poor and Peters Creek on both sides S Anna
92.06896551724138,100.0,84.1,II_12_2918,11092,1220.0,1724,1724,Richard Pace,Richard Pace Of Surry County,"RICHARD PACE, 1220 acs. (N. L.),
Surry Co., in Lawnes Cr. Parish; between the Three Creeks & the Otterdam
Sw; beg. at mouth of the Indian Br;
by Ryer’s branch; to John Roberts’ land;
by sd. Creeks a little above the Great
Bridge; to John Barlow’s line; 5 Nov.
1724, p. 116. 6 Lbs., 5 Shill.",1220a between the Three Creeks and the Otterdam Swamp in the Parish of Lawnes Creek in the County of Surry
92.04545454545455,100.0,84.1,II_12_3110,7426,1000.0,1725,1725,Thomas Martin,Thomas Martin,"THOMAS MARTIN, of  Bristoll,
Merchant; 1000 acs. (N. L.), Hanover
Co; on both sides of Gr. Rockey Cr.. &Plumbtree Branch; beg. at John Ragland’s cor; to Mr. Dickason's corner: 17
Aug. 1725, p. 242. 5 Lbs., Moncy.",1000a on both sides Great Rockey Creek & Plumbtree Branch
92.02898550724638,100.0,84.1,II_10_1752,9572,100.0,1717,1717,William Harris,William Harris Of Isle Of Wight County,"WILLIAM HARRIS, 100 acs. (N.
L.), Is. of Wight Co; on S. side of the
main Blackwater Sw; adj. Bridgeman
Joyner, Junr; 22 Jan. 1717, p. 355.
10 Shill.",100a S side the main blackwater Swamp sd Co.
92.02898550724638,100.0,84.1,II_12_3372,6958,400.0,1725,1725,Hutchins Burton,Hutchins Burton,"HUTCHINS BURTON, 400 acs. (N.
L.). Henrico Co; N. side of James
River; on Westham Creek, cor. of Col.
Randolph; 24 Mar. 1725, p. 406. 40
Shill.",400a Henrico/ on Westham Ck of N s James Riv
92.0,100.0,84.0,II_9_468,10875,139.0,1701,1701,Richard Ham,Richard Ham,"RICHARD HAM, 139 acs., S, side
of the Seacock Swamp; 25 Apr. 1701,
p. 345. 3 rights paid for to Wm,
Byrd, Esqr., Auditor.",139a on S side of the Seacock Sw.
92.0,100.0,84.0,II_11_2314,6412,800.0,1722,1722,Nathaniel West,Nathaniel West,"NATHANIEL WEST, GENT., 800
acs. (N. L.), Hanover Co; on both
sides of Mill Cr; near Scott & Drummond’s line; on S. side of Stanly’s road;
& along Chiswell’s line; 22 June 1722,
p. 141. 4 Lbs. Money.",800a on both sides of Mill Creek
91.97530864197532,100.0,84.0,II_9_535,10890,600.0,1701,1701,William Jones,William Jones Senr,"WILLIAM JONES, SENR., 600 acs.,
Chas. City Co; on both sides of Nottaway Riv., 24 Oct. 1701, p. 398. Beg.
at mouth of Jones Hole (Sw. or Cr.),
to the goeing over; into the horse
pocosone; to Edloe’s Br; to the Lower
tradeing path; on an Indian old feild;
including all Islands on S. side, &c.
Trans. of 12 pers: John Rudds, 4 times
imported; & 8 rights more due to Robert
Bolling by order of Genll. Court, held
21 Oct. 1699, & by him assigned, &c.",600a both sides of Nottaway Riv. in Charles City Co.
91.97530864197532,100.0,84.0,II_12_3433,9684,290.0,1725,1725,Thomas Harris,Thomas Harris Of Isle Of Wight Co.,"THOMAS HARRIS, 290 acs. (N.
L.), Is. of Wight Co; N. side of
Maherin Riv., & on both sides of Herbert’s Br; adj. Edward Brantley; & William Simmons’ line; 24 Mar. 1725, p.
440. 30 Shill,",290a Isle of Wight Co. on N side Maherin River on both
91.97530864197532,100.0,84.0,II_13_4387,6749,763.0,1729,1729,John Blair,John Blair,"JOHN BLAIR, ESQR., 763 ats. (O.
& N. L.), Hanover Co; on S. side the
Northanna (Riv.); adj, lines of William
Pulliam; Mr. James Terrey; & Harris;
27 Sept. 1729, p. 418. 563 acs. part
granted, with other lands, to John
Monro, Clerk, late of King Wm. Co.,
& James Terrey, of sd. Co., 20 Oct.
1704, & divided by consent, as per plan
dated 29 Dec. 1714; 200 acs, part being wast land adjoining. 20 Shill.","763a on the S side the N Anna adj Pulliam, Harris, Terry"
91.93341869398208,90.9,93.0,II_13_4559,6212,400.0,1730,1730,George Southerland,Geo Southerland,"GEORGE SOUTHERLAND, of
Henrico Ca; 400 acs, (N. L.), Goochland Co; on the Long Br. of Licking
Hole Cr; on Waters’ line; 28 Sept.
1730, p. 493. 40 Shill,",400a Goochland/ Long Br of Licking hole Ck
91.89944134078212,100.0,83.8,II_9_564,6506,332.0,1701,1701,John Saxon,John Saxon,"JOHN SAXON, 332 acs., New Kent
Co., in St, Peter’s Par; on SW side of
the little river, otherwise called Goose
Cr., one of the brs. of Pamunkey River;
24 Oct. 1701, p. 421. Imp. of 7 pers:
Timothy Connell, Alex, Creton, Mary
Page, Glade Whitehard, Thomas Miller,
Thomas Bowdin, Wm. Shakesby.
WILLIAM SAWYER, 400 acs., Gloucester Co., 24 Oct, 1701, p. 422. Escheated from Thomas Hugh's, dec’d.,
by inquisition under Peter Beverley,
Depry. of Richard Johnson, Esqr.,
Esch’r., &c.",332a in St Peters Parish New Kent Co on S side of Little River otherwise called Goose Creek a branch of Pamunkey River
91.89189189189189,100.0,83.8,II_14_5283,40,400.0,1732,1732,Henry Runalds,Henry Runalds,"HENRY RUNALDS, 400 acs. (N.
L.), Goochland Co; on N. side the
Rivanna; adj. Capt. Charles Lewis; 11
Apr. 1732, p. 427. 40 Shill.",400a on the N side the Rivanna in Goochland County
91.88034188034189,100.0,83.8,II_12_2899,11081,290.0,1724,1724,William Harper,William Harper Of Surry Co.,"WILLIAM HARPER, 290 acs. (N.
L.), Surry Co; N. side of Nottoway
River, & on both sides of Sappony Cr;
cor. of William Read; 9 July 1724, p.
104. 30 Shill.",290a N side Nottoway River and on both sides of Sappony Cr. in sd County
91.86046511627907,100.0,83.7,II_12_3083,9631,340.0,1724,1724,John Simmons,John Simmons Of Surry County,"JOHN SIMMONS, of Surry Co; 340
acs. (N. L.), Is. of Wight Co; on S.
side of Atsamoosack Swamp; beg. at
the Nottoway Indians’ Land; 22 Feb.
1724, p, 227. 35 Shill.",340a on S side Atsamoosack Swamp Isle of Wight County
91.83673469387756,100.0,83.7,II_11_2357,6606,400.0,1722,1722,John White,John White,"JOHN WHITE, of King Wm. Co;
400 acs, (N. L.), Hanover Co; on both
sides of Hollowing Camp Cr,, at the
upper Wolft Pit; 18 Feb. 1722, p. 165.
40 Shill.",400a on both sides Hollowing Camp Creek at the upper Wolfpit
91.77215189873418,100.0,83.5,II_13_3988,7441,2000.0,1727,1727,George Webb,George Webb,"GEORGE WEBB, GENT., of New
Kent Co; 2000 acs. (N. L.), Hanover
Co; S. side the South Anna (Riv.), on
both sides Forster's Cr., & the Southern
& Cycamore forks of Camp Creek, adj.
Col. Meriwether’s lines; 13 Oct. 1727,
p. 213. 10 Lbs., Money.",2000a in Hanover on the S side the S Anna on both sides Fosters & the Southern and Sycamore forks of Camp Creek
